venue_id,name,sheet_row,lookup_status,material_changes,old_google_place_id,old_last_verified,old_google_rating,old_google_review_count,old_google_types,old_google_phone,old_enriched,old_business_status,new_google_place_id,new_last_verified,new_google_rating,new_google_review_count,new_google_types,new_google_phone,new_enriched,new_business_status
v0843,The Metropolitan Museum of Art,721,ok,google_review_count|google_types,ChIJb8Jg9pZYwokR-qHGtvSkLzs,,4.8,92683,"art_museum,tourist_attraction,museum,non_profit_organization,association_or_organization,point_of_interest",(212) 535-7710,yes,OPERATIONAL,ChIJb8Jg9pZYwokR-qHGtvSkLzs,2026-05-22,4.8,92865,"art_museum,tourist_attraction,museum,non_profit_organization,association_or_organization,point_of_interest,establishment",(212) 535-7710,yes,OPERATIONAL
v0844,Museum of Modern Art (MoMA),722,ok,google_review_count,ChIJKxDbe_lYwokRVf__s8CPn-o,,4.6,59036,"tourist_attraction,art_museum,art_gallery,museum,point_of_interest,establishment",(212) 708-9400,yes,OPERATIONAL,ChIJKxDbe_lYwokRVf__s8CPn-o,2026-05-22,4.6,59460,"art_gallery,art_museum,tourist_attraction,museum,point_of_interest,establishment",(212) 708-9400,yes,OPERATIONAL
v0845,Whitney Museum of American Art,723,ok,google_review_count,ChIJN3MJ6pRYwokRiXg91flSP8Y,,4.5,14746,"tourist_attraction,art_museum,museum,point_of_interest,establishment",(212) 570-3600,yes,OPERATIONAL,ChIJN3MJ6pRYwokRiXg91flSP8Y,2026-05-22,4.5,14841,"art_museum,tourist_attraction,museum,point_of_interest,establishment",(212) 570-3600,yes,OPERATIONAL
v0846,Solomon R. Guggenheim Museum,724,ok,google_review_count,ChIJmZ5emqJYwokRuDz79o0coAQ,,4.3,26182,"art_museum,tourist_attraction,museum,point_of_interest,establishment",(212) 423-3500,yes,OPERATIONAL,ChIJmZ5emqJYwokRuDz79o0coAQ,2026-05-22,4.3,26315,"tourist_attraction,art_museum,museum,point_of_interest,establishment",(212) 423-3500,yes,OPERATIONAL
v0847,The Frick Collection,725,ok,google_review_count,ChIJHRH97uxYwokR6CBeDyn1jtg,,4.6,4636,"art_museum,museum,point_of_interest,establishment",(212) 288-0700,yes,OPERATIONAL,ChIJHRH97uxYwokR6CBeDyn1jtg,2026-05-22,4.6,4714,"art_museum,museum,point_of_interest,establishment",(212) 288-0700,yes,OPERATIONAL
v0848,New Museum,726,ok,google_rating|google_review_count,ChIJlaRS3IVZwokR2llMD6dCt-U,,4.2,2605,"art_museum,tourist_attraction,museum,point_of_interest,establishment",(212) 219-1222,yes,OPERATIONAL,ChIJlaRS3IVZwokR2llMD6dCt-U,2026-05-22,4.1,2642,"art_museum,tourist_attraction,museum,point_of_interest,establishment",(212) 219-1222,yes,OPERATIONAL
v0849,Neue Galerie,727,ok,google_review_count,ChIJ01_9-ZdYwokRL2JrA28GJp8,,4.4,3124,"art_museum,art_gallery,tourist_attraction,museum,point_of_interest,establishment",(212) 628-6200,yes,OPERATIONAL,ChIJ01_9-ZdYwokRL2JrA28GJp8,2026-05-22,4.4,3164,"art_museum,tourist_attraction,art_gallery,museum,point_of_interest,establishment",(212) 628-6200,yes,OPERATIONAL
v0850,The Morgan Library & Museum,728,ok,google_review_count|google_types,ChIJ3453OAdZwokRja92OOKCugM,,4.7,4949,"museum,art_museum,library,tourist_attraction,point_of_interest,service",(212) 685-0008,yes,OPERATIONAL,ChIJ3453OAdZwokRja92OOKCugM,2026-05-22,4.7,5001,"museum,tourist_attraction,art_museum,library,point_of_interest,service,establishment",(212) 685-0008,yes,OPERATIONAL
v0851,El Museo del Barrio,729,ok,google_review_count,ChIJWT0gUBz2wokRNcAxVUphAAs,,4.4,936,"tourist_attraction,art_museum,museum,point_of_interest,establishment",(212) 831-7272,yes,OPERATIONAL,ChIJWT0gUBz2wokRNcAxVUphAAs,2026-05-22,4.4,946,"tourist_attraction,art_museum,museum,point_of_interest,establishment",(212) 831-7272,yes,OPERATIONAL
v0852,"Cooper Hewitt, Smithsonian Design Museum",730,ok,google_review_count|google_types,ChIJsT8qSaJYwokR-m20OGJUKCA,,4.4,3059,"museum,art_museum,historical_landmark,tourist_attraction,historical_place,point_of_interest",(212) 849-8400,yes,OPERATIONAL,ChIJsT8qSaJYwokR-m20OGJUKCA,2026-05-22,4.4,3081,"museum,art_museum,historical_landmark,tourist_attraction,historical_place,point_of_interest,establishment",(212) 849-8400,yes,OPERATIONAL
v0853,The Shed,731,ok,google_review_count,ChIJk_pSnbZZwokRdaibM21XKbw,,4.5,2512,"point_of_interest,establishment",(646) 455-3494,yes,OPERATIONAL,ChIJk_pSnbZZwokRdaibM21XKbw,2026-05-22,4.5,2515,"point_of_interest,establishment",(646) 455-3494,yes,OPERATIONAL
v0854,Dia Chelsea,732,ok,google_review_count,ChIJ0aak8MdZwokRR9vdzvuCBcQ,,4.8,103,"art_gallery,point_of_interest,establishment",(212) 989-5566,yes,OPERATIONAL,ChIJ0aak8MdZwokRR9vdzvuCBcQ,2026-05-22,4.8,105,"art_gallery,point_of_interest,establishment",(212) 989-5566,yes,OPERATIONAL
v0855,Hill Art Foundation,733,ok,business_status,ChIJncWBoyRZwokR55sMRqNUzBg,,5,6,"non_profit_organization,association_or_organization,point_of_interest,establishment",(212) 337-4455,yes,CLOSED_TEMPORARILY,ChIJncWBoyRZwokR55sMRqNUzBg,2026-05-22,5,6,"non_profit_organization,association_or_organization,point_of_interest,establishment",(212) 337-4455,yes,OPERATIONAL
v0856,Brant Foundation,734,ok,google_review_count|google_types,ChIJe75-ZBFZwokR9cc1F3J8Ya4,,4.8,278,"art_museum,gift_shop,museum,non_profit_organization,association_or_organization,store",(212) 777-2295,yes,OPERATIONAL,ChIJe75-ZBFZwokR9cc1F3J8Ya4,2026-05-22,4.8,296,"art_museum,gift_shop,non_profit_organization,museum,store,association_or_organization,point_of_interest,establishment",(212) 777-2295,yes,OPERATIONAL
v0857,Museum of Arts and Design,735,ok,google_review_count|google_types,ChIJgVtmM_ZYwokRcJJnebe5KX8,,4.2,1880,"art_museum,tourist_attraction,museum,gift_shop,store,point_of_interest",(212) 299-7777,yes,OPERATIONAL,ChIJgVtmM_ZYwokRcJJnebe5KX8,2026-05-22,4.2,1886,"art_museum,gift_shop,tourist_attraction,museum,store,point_of_interest,establishment",(212) 299-7777,yes,OPERATIONAL
v0858,American Folk Art Museum,736,ok,google_review_count,ChIJEeD6FPVYwokRgs0ZbWMrrzk,,4.4,801,"art_museum,museum,point_of_interest,establishment",(212) 595-9533,yes,OPERATIONAL,ChIJEeD6FPVYwokRgs0ZbWMrrzk,2026-05-22,4.4,803,"art_museum,museum,point_of_interest,establishment",(212) 595-9533,yes,OPERATIONAL
v0863,International Center of Photography,738,ok,google_types,ChIJ5YRc6oVZwokRcRC4WKbR6_s,,4.3,637,"art_museum,art_gallery,museum,educational_institution,service,point_of_interest",(212) 857-0000,yes,OPERATIONAL,ChIJ5YRc6oVZwokRcRC4WKbR6_s,2026-05-22,4.3,637,"art_museum,art_gallery,museum,educational_institution,service,point_of_interest,establishment",(212) 857-0000,yes,OPERATIONAL
v0864,Aperture Foundation,739,ok,,ChIJJ_1gTrZZwokRiBSOzKxYpsk,,4.5,88,"art_gallery,non_profit_organization,association_or_organization,point_of_interest,establishment",(212) 505-5555,yes,OPERATIONAL,ChIJJ_1gTrZZwokRiBSOzKxYpsk,2026-05-22,4.5,88,"art_gallery,non_profit_organization,association_or_organization,point_of_interest,establishment",(212) 505-5555,yes,OPERATIONAL
v0865,Drawing Center,740,ok,google_review_count,ChIJDTWukItZwokREUciPmdlVy0,,4.6,256,"museum,tourist_attraction,non_profit_organization,association_or_organization,point_of_interest,establishment",(212) 219-2166,yes,OPERATIONAL,ChIJDTWukItZwokREUciPmdlVy0,2026-05-22,4.6,260,"museum,non_profit_organization,tourist_attraction,association_or_organization,point_of_interest,establishment",(212) 219-2166,yes,OPERATIONAL
v0866,Museum at FIT,741,ok,google_review_count,ChIJzT4qRatZwokRELNiRd8Su_4,,4.5,1407,"art_museum,tourist_attraction,museum,point_of_interest,establishment",(212) 217-4558,yes,OPERATIONAL,ChIJzT4qRatZwokRELNiRd8Su_4,2026-05-22,4.5,1410,"art_museum,tourist_attraction,museum,point_of_interest,establishment",(212) 217-4558,yes,OPERATIONAL
v0867,Poster House,742,ok,google_review_count,ChIJ6UitwqRZwokR2UuUi8NrdAg,,4.7,852,"museum,art_museum,point_of_interest,establishment",(917) 722-2439,yes,OPERATIONAL,ChIJ6UitwqRZwokR2UuUi8NrdAg,2026-05-22,4.7,862,"museum,art_museum,point_of_interest,establishment",(917) 722-2439,yes,OPERATIONAL
v0868,Leslie-Lohman Museum of Art,743,ok,google_rating|google_review_count,ChIJ1bAvpItZwokRaOvPH7FibmA,,4.6,260,"art_museum,art_gallery,museum,association_or_organization,point_of_interest,establishment",(212) 431-2609,yes,OPERATIONAL,ChIJ1bAvpItZwokRaOvPH7FibmA,2026-05-22,4.5,261,"art_museum,art_gallery,museum,association_or_organization,point_of_interest,establishment",(212) 431-2609,yes,OPERATIONAL
v0869,Museum of American Illustration,744,ok,google_review_count|google_types,ChIJYfOLGO9YwokRr_IPu4VTkkQ,,4.7,473,"museum,art_museum,non_profit_organization,tourist_attraction,point_of_interest,association_or_organization",(212) 838-2560,yes,OPERATIONAL,ChIJYfOLGO9YwokRr_IPu4VTkkQ,2026-05-22,4.7,478,"museum,tourist_attraction,art_museum,non_profit_organization,association_or_organization,point_of_interest,establishment",(212) 838-2560,yes,OPERATIONAL
v0871,Nicholas Roerich Museum,745,ok,google_review_count,ChIJCYAz0Dr2wokRe49DUpkvIL4,,4.8,530,"museum,tourist_attraction,point_of_interest,establishment",(212) 864-7752,yes,OPERATIONAL,ChIJCYAz0Dr2wokRe49DUpkvIL4,2026-05-22,4.8,532,"museum,tourist_attraction,point_of_interest,establishment",(212) 864-7752,yes,OPERATIONAL
v0872,Center for Architecture,746,ok,google_review_count,ChIJQ3JfxpFZwokR5bsw1ektmrQ,,4.4,170,"non_profit_organization,tourist_attraction,museum,association_or_organization,point_of_interest,establishment",(212) 683-0023,yes,OPERATIONAL,ChIJQ3JfxpFZwokR5bsw1ektmrQ,2026-05-22,4.4,171,"non_profit_organization,tourist_attraction,museum,association_or_organization,point_of_interest,establishment",(212) 683-0023,yes,OPERATIONAL
v0873,Chaim Gross Studio Museum,747,ok,,ChIJuxyCxJFZwokRgbiEWGdS-yY,,4.9,25,"museum,non_profit_organization,tourist_attraction,point_of_interest,association_or_organization,establishment",(212) 529-4906,yes,OPERATIONAL,ChIJuxyCxJFZwokRgbiEWGdS-yY,2026-05-22,4.9,25,"museum,tourist_attraction,non_profit_organization,association_or_organization,point_of_interest,establishment",(212) 529-4906,yes,OPERATIONAL
v0874,Metrograph,748,ok,google_review_count|google_types,ChIJ58HssClawokRefq6VNIOrlY,,4.6,1472,"movie_theater,lounge_bar,cafe,night_club,american_restaurant,bar",(212) 660-0312,yes,OPERATIONAL,ChIJ58HssClawokRefq6VNIOrlY,2026-05-22,4.6,1479,"movie_theater,lounge_bar,night_club,cafe,american_restaurant,bar,restaurant,point_of_interest,food,establishment",(212) 660-0312,yes,OPERATIONAL
v0875,Film Forum,749,ok,google_review_count,ChIJW3q6Yo1ZwokRwnpMeNyWLFs,,4.7,1241,"movie_theater,point_of_interest,establishment",(212) 727-8110,yes,OPERATIONAL,ChIJW3q6Yo1ZwokRwnpMeNyWLFs,2026-05-22,4.7,1244,"movie_theater,point_of_interest,establishment",(212) 727-8110,yes,OPERATIONAL
v0876,IFC Center,750,ok,google_review_count,ChIJjSKIz5NZwokRTS3NUw8-59o,,4.6,1710,"movie_theater,point_of_interest,establishment",(212) 924-7771,yes,OPERATIONAL,ChIJjSKIz5NZwokRTS3NUw8-59o,2026-05-22,4.6,1721,"movie_theater,point_of_interest,establishment",(212) 924-7771,yes,OPERATIONAL
v0877,Angelika Film Center,751,ok,google_review_count,ChIJQ1RTt49ZwokRgYgqG6DdK2w,,4.4,2190,"movie_theater,cafe,event_venue,food,point_of_interest,establishment",(212) 995-2570,yes,OPERATIONAL,ChIJQ1RTt49ZwokRgYgqG6DdK2w,2026-05-22,4.4,2205,"movie_theater,cafe,event_venue,food,point_of_interest,establishment",(212) 995-2570,yes,OPERATIONAL
v0878,Village Vanguard,752,ok,google_review_count,ChIJ1Y0Fz5VZwokRia-gnWy02iE,,4.6,2061,"night_club,live_music_venue,bar,event_venue,point_of_interest,establishment",(212) 255-4037,yes,OPERATIONAL,ChIJ1Y0Fz5VZwokRia-gnWy02iE,2026-05-22,4.6,2073,"night_club,live_music_venue,bar,event_venue,point_of_interest,establishment",(212) 255-4037,yes,OPERATIONAL
v0879,Smalls Jazz Club,753,ok,google_review_count,ChIJu55raJRZwokReRL9b1tLmQo,,4.6,3636,"night_club,live_music_venue,bar,event_venue,point_of_interest,establishment",,yes,OPERATIONAL,ChIJu55raJRZwokReRL9b1tLmQo,2026-05-22,4.6,3663,"night_club,bar,live_music_venue,event_venue,point_of_interest,establishment",,yes,OPERATIONAL
v0880,Dizzy's Club,754,ok,google_review_count|google_types,ChIJp3PsL_ZYwokRUH1k95teGuM,,4.6,1292,"cocktail_bar,live_music_venue,night_club,event_venue,bar,restaurant",(212) 258-9595,yes,OPERATIONAL,ChIJp3PsL_ZYwokRUH1k95teGuM,2026-05-22,4.6,1302,"cocktail_bar,night_club,live_music_venue,event_venue,bar,restaurant,point_of_interest,food,establishment",(212) 258-9595,yes,OPERATIONAL
v0881,Smoke Jazz Club,755,ok,google_review_count|google_types,ChIJS_7f3yT2wokR4dsAb0bTwDo,,4.5,1401,"night_club,live_music_venue,bar,event_venue,restaurant,food",(212) 864-6662,yes,OPERATIONAL,ChIJS_7f3yT2wokR4dsAb0bTwDo,2026-05-22,4.5,1406,"night_club,live_music_venue,event_venue,bar,restaurant,point_of_interest,food,establishment",(212) 864-6662,yes,OPERATIONAL
v0882,Blue Note,756,ok,google_review_count|google_types,ChIJbfTV15NZwokRSeNM676BEZI,,4.2,5552,"live_music_venue,night_club,event_venue,bar,restaurant,point_of_interest",(212) 475-8592,yes,OPERATIONAL,ChIJbfTV15NZwokRSeNM676BEZI,2026-05-22,4.2,5580,"live_music_venue,night_club,bar,event_venue,restaurant,food,point_of_interest,establishment",(212) 475-8592,yes,OPERATIONAL
v0883,Bowery Ballroom,757,ok,google_review_count|google_types,ChIJLQUUOYZZwokR1BfSFbM-XB4,,4.6,1801,"live_music_venue,concert_hall,auditorium,performing_arts_theater,event_venue,point_of_interest",(212) 260-4700,yes,OPERATIONAL,ChIJLQUUOYZZwokR1BfSFbM-XB4,2026-05-22,4.6,1807,"live_music_venue,concert_hall,auditorium,performing_arts_theater,event_venue,point_of_interest,establishment",(212) 260-4700,yes,OPERATIONAL
v0884,Mercury Lounge,758,ok,google_review_count|google_types,ChIJQxzbx4NZwokRfWXvfisf3Eo,,4.5,1388,"lounge_bar,night_club,tourist_attraction,live_music_venue,event_venue,bar",(212) 260-4700,yes,OPERATIONAL,ChIJQxzbx4NZwokRfWXvfisf3Eo,2026-05-22,4.5,1394,"tourist_attraction,live_music_venue,lounge_bar,night_club,bar,association_or_organization,event_venue,point_of_interest,establishment",(212) 260-4700,yes,OPERATIONAL
v0885,Comedy Cellar,759,ok,google_review_count,ChIJmzPYgJFZwokRg4zUwTlZwtI,,4.8,7810,"comedy_club,tourist_attraction,night_club,point_of_interest,establishment",(212) 254-3480,yes,OPERATIONAL,ChIJmzPYgJFZwokRg4zUwTlZwtI,2026-05-22,4.8,7924,"comedy_club,night_club,tourist_attraction,point_of_interest,establishment",(212) 254-3480,yes,OPERATIONAL
v0886,Caveat,760,ok,google_review_count,ChIJZ5ZN9YFZwokRnMuRVzOfcjk,,4.8,499,"event_venue,comedy_club,point_of_interest,establishment",(212) 228-2100,yes,OPERATIONAL,ChIJZ5ZN9YFZwokRnMuRVzOfcjk,2026-05-22,4.8,503,"event_venue,comedy_club,point_of_interest,establishment",(212) 228-2100,yes,OPERATIONAL
v0887,UCB Theatre NY,761,ok,google_review_count,ChIJYwz0-YJZwokR1XOunnE1Pe4,,4.6,111,"comedy_club,point_of_interest,establishment",,yes,OPERATIONAL,ChIJYwz0-YJZwokR1XOunnE1Pe4,2026-05-22,4.6,116,"comedy_club,point_of_interest,establishment",,yes,OPERATIONAL
v0888,New York Comedy Club,762,ok,google_review_count,ChIJo_QP4ApZwokRmLGH_gwnxsI,,4.3,959,"comedy_club,point_of_interest,establishment",(212) 994-9828,yes,OPERATIONAL,ChIJo_QP4ApZwokRmLGH_gwnxsI,2026-05-22,4.3,966,"comedy_club,point_of_interest,establishment",(212) 994-9828,yes,OPERATIONAL
v0889,The Public Theater,763,ok,google_review_count,ChIJg5pz_5pZwokRdKk49MHbCuo,,4.7,1755,"performing_arts_theater,event_venue,service,store,point_of_interest,establishment",(212) 539-8500,yes,OPERATIONAL,ChIJg5pz_5pZwokRdKk49MHbCuo,2026-05-22,4.7,1759,"performing_arts_theater,event_venue,store,point_of_interest,service,establishment",(212) 539-8500,yes,OPERATIONAL
v0890,Lincoln Center,764,ok,google_review_count|google_types,ChIJN6W-X_VYwokRTqwcBnTw1Uk,,4.8,21578,"performing_arts_theater,tourist_attraction,opera_house,concert_hall,live_music_venue,auditorium",(212) 875-5456,yes,OPERATIONAL,ChIJN6W-X_VYwokRTqwcBnTw1Uk,2026-05-22,4.8,21699,"performing_arts_theater,opera_house,concert_hall,auditorium,tourist_attraction,live_music_venue,event_venue,point_of_interest,establishment",(212) 875-5456,yes,OPERATIONAL
v0891,Aire Ancient Baths,765,ok,google_review_count|google_types,ChIJ63NebSBawokRnDuPylB7t38,,4.5,2179,"spa,massage_spa,gift_shop,public_bath,massage,store",(917) 563-4542,yes,OPERATIONAL,ChIJ63NebSBawokRnDuPylB7t38,2026-05-22,4.5,2198,"spa,massage_spa,gift_shop,public_bath,massage,service,point_of_interest,store,establishment",(917) 563-4542,yes,OPERATIONAL
v0892,Russian & Turkish Baths,766,ok,google_review_count|google_types,ChIJT6uag51ZwokRBV2vUMM3FWQ,,4.2,717,"sauna,fitness_center,public_bath,gym,spa,massage",(212) 674-9250,yes,OPERATIONAL,ChIJT6uag51ZwokRBV2vUMM3FWQ,2026-05-22,4.2,718,"sauna,fitness_center,gym,spa,public_bath,massage,sports_activity_location,health,service,point_of_interest,establishment",(212) 674-9250,yes,OPERATIONAL
v0893,Little Island,767,ok,google_review_count,ChIJL-CJmTFZwokRsPcqje_bn7w,,4.7,17230,"park,point_of_interest,establishment",,yes,OPERATIONAL,ChIJL-CJmTFZwokRsPcqje_bn7w,2026-05-22,4.7,17398,"park,point_of_interest,establishment",,yes,OPERATIONAL
v0894,The High Line,768,ok,google_review_count,ChIJ5bQPhMdZwokRkTwKhVxhP1g,,4.7,66979,"park,tourist_attraction,non_profit_organization,association_or_organization,point_of_interest,establishment",(212) 500-6035,yes,OPERATIONAL,ChIJ5bQPhMdZwokRkTwKhVxhP1g,2026-05-22,4.7,67385,"park,tourist_attraction,non_profit_organization,association_or_organization,point_of_interest,establishment",(212) 500-6035,yes,OPERATIONAL
v0895,The Strand,769,ok,google_review_count|google_types,ChIJnSKGEJlZwokRQIpiCvzKzV4,,4.8,16489,"book_store,wedding_venue,event_venue,service,home_goods_store,point_of_interest",(212) 473-1452,yes,OPERATIONAL,ChIJnSKGEJlZwokRQIpiCvzKzV4,2026-05-22,4.8,16563,"book_store,home_goods_store,wedding_venue,event_venue,store,point_of_interest,service,establishment",(212) 473-1452,yes,OPERATIONAL
v0897,Three Lives & Company,770,ok,google_review_count,ChIJ4SYiPZRZwokRM_H1_7dJhMY,,4.8,560,"book_store,point_of_interest,store,establishment",(212) 741-2069,yes,OPERATIONAL,ChIJ4SYiPZRZwokRM_H1_7dJhMY,2026-05-22,4.8,566,"book_store,store,point_of_interest,establishment",(212) 741-2069,yes,OPERATIONAL
v0898,Rizzoli Bookstore,771,ok,google_review_count,ChIJg3UvcfpYwokRDr3VC4a_dt0,,4.6,1118,"book_store,point_of_interest,store,establishment",(212) 759-2424,yes,OPERATIONAL,ChIJg3UvcfpYwokRDr3VC4a_dt0,2026-05-22,4.6,1120,"book_store,store,point_of_interest,establishment",(212) 759-2424,yes,OPERATIONAL
v0899,Housing Works Bookstore Cafe,772,ok,google_review_count,ChIJSaRjC49ZwokR402Rpxj6i9Q,,4.6,1767,"book_store,store,point_of_interest,establishment",(212) 334-3324,yes,OPERATIONAL,ChIJSaRjC49ZwokR402Rpxj6i9Q,2026-05-22,4.6,1777,"book_store,store,point_of_interest,establishment",(212) 334-3324,yes,OPERATIONAL
v0900,Printed Matter,773,ok,google_review_count|google_types,ChIJLQJnarhZwokRHJ0KgCtCSdA,,4.7,378,"book_store,art_gallery,non_profit_organization,association_or_organization,store,point_of_interest",(212) 925-0325,yes,OPERATIONAL,ChIJLQJnarhZwokRHJ0KgCtCSdA,2026-05-22,4.7,379,"book_store,art_gallery,non_profit_organization,store,association_or_organization,point_of_interest,establishment",(212) 925-0325,yes,OPERATIONAL
v0901,Russ & Daughters,774,ok,google_review_count|google_types,ChIJ7VEEjYNZwokRS0bdsXA3uyg,,4.6,4609,"bagel_shop,historical_landmark,bakery,meal_takeaway,historical_place,grocery_store",(212) 475-4880,yes,OPERATIONAL,ChIJ7VEEjYNZwokRS0bdsXA3uyg,2026-05-22,4.6,4650,"bagel_shop,historical_landmark,bakery,meal_takeaway,historical_place,grocery_store,restaurant,food_store,store,food,point_of_interest,establishment",(212) 475-4880,yes,OPERATIONAL
v0902,Apollo Bagels,775,ok,google_review_count|google_types,ChIJ70FfawBZwokR0OHOmiwNIIc,,4.5,960,"bagel_shop,bakery,food_store,point_of_interest,food,store",(844) 218-3081,yes,OPERATIONAL,ChIJ70FfawBZwokR0OHOmiwNIIc,2026-05-22,4.5,985,"bagel_shop,bakery,food_store,store,food,point_of_interest,establishment",(844) 218-3081,yes,OPERATIONAL
v0903,Ess-a-Bagel,776,ok,google_review_count|google_types,ChIJZyVQJONYwokREKv0a1J7bFI,,4.1,4715,"bagel_shop,bakery,food_store,store,food,point_of_interest",(212) 980-1010,yes,OPERATIONAL,ChIJZyVQJONYwokREKv0a1J7bFI,2026-05-22,4.1,4770,"bagel_shop,bakery,food_store,store,food,point_of_interest,establishment",(212) 980-1010,yes,OPERATIONAL
v0904,Tompkins Square Bagels,777,ok,google_review_count|google_types,ChIJE6gmLnZZwokR29K3YdImdPM,,4.5,2229,"bagel_shop,bakery,food_store,store,food,point_of_interest",(646) 351-6520,yes,OPERATIONAL,ChIJE6gmLnZZwokR29K3YdImdPM,2026-05-22,4.5,2237,"bagel_shop,bakery,food_store,store,food,point_of_interest,establishment",(646) 351-6520,yes,OPERATIONAL
v0905,Absolute Bagels,778,ok,google_review_count|google_types,ChIJLW3vMzv2wokRGt6nI1lYw8A,,4.6,3648,"bagel_shop,bakery,food_store,store,food,point_of_interest",,yes,OPERATIONAL,ChIJLW3vMzv2wokRGt6nI1lYw8A,2026-05-22,4.6,3660,"bagel_shop,bakery,food_store,store,food,point_of_interest,establishment",,yes,OPERATIONAL
v0906,Katz's Delicatessen,779,ok,google_review_count|google_types,ChIJCar0f49ZwokR6ozLV-dHNTE,,4.5,52235,"deli,sandwich_shop,american_restaurant,restaurant,food_store,store",(212) 254-2246,yes,OPERATIONAL,ChIJCar0f49ZwokR6ozLV-dHNTE,2026-05-22,4.5,52871,"deli,sandwich_shop,american_restaurant,restaurant,food_store,store,food,point_of_interest,establishment",(212) 254-2246,yes,OPERATIONAL
v0907,2nd Ave Deli,780,ok,google_review_count|google_types,ChIJt7eiMQZZwokRZgq-ovGJhxc,,4.4,2214,"deli,sandwich_shop,food_store,restaurant,food,point_of_interest",(212) 689-9000,yes,OPERATIONAL,ChIJt7eiMQZZwokRZgq-ovGJhxc,2026-05-22,4.4,2228,"deli,sandwich_shop,food_store,store,restaurant,point_of_interest,food,establishment",(212) 689-9000,yes,OPERATIONAL
v0908,Sarge's Deli,781,ok,google_review_count,ChIJR_f8ggZZwokRdfXSsyN0IGU,,4.3,3778,"deli,food_store,food,point_of_interest,store,establishment",(212) 679-0442,yes,OPERATIONAL,ChIJR_f8ggZZwokRdfXSsyN0IGU,2026-05-22,4.3,3811,"deli,food_store,store,food,point_of_interest,establishment",(212) 679-0442,yes,OPERATIONAL
